#,Date-Time (UTC Standard Time),Temperature   (°C),Light   (lux),Button Down,Started,Button Up,Host Connected,Stopped,End of File
3982,06/06/2025 15:15:00,21.40,409.76,,,,,,
3983,06/06/2025 15:20:00,21.40,411.36,,,,,,
3984,06/06/2025 15:25:00,21.58,411.36,,,,,,
3985,06/06/2025 15:30:00,21.70,410.56,,,,,,
3986,06/06/2025 15:35:00,21.66,408.96,,,,,,
3987,06/06/2025 15:40:00,21.58,368.00,,,,,,
3988,06/06/2025 15:45:00,21.53,372.16,,,,,,
3989,06/06/2025 15:50:00,21.53,381.28,,,,,,
3990,06/06/2025 15:55:00,21.53,383.04,,,,,,
3991,06/06/2025 16:00:00,21.45,386.40,,,,,,
3992,06/06/2025 16:05:00,21.45,396.32,,,,,,
3993,06/06/2025 16:10:00,21.45,381.28,,,,,,
3994,06/06/2025 16:15:00,21.58,374.88,,,,,,
3995,06/06/2025 16:20:00,21.66,430.24,,,,,,
3996,06/06/2025 16:22:00,,,Logged,,Logged,,,
3997,06/06/2025 16:22:04,,,,,,Logged,,
3998,06/06/2025 16:22:15,,,,,,,Logged,Logged
